code_module,code_presentation,id_student,gender,age-band,imd-band,high-education,region,prev-attempts,studied-credits,disability,avg-score,final-result,withdrawl
FFF,2013J,343658,M,0-35,90-100%,Lower Than A Level,Scotland,2,90,N,68,Fail,0
FFF,2013J,343828,F,0-35,50-60%,Lower Than A Level,London Region,1,180,N,63.08333333,Pass,0
FFF,2013J,344787,F,0-35,20-30%,Lower Than A Level,London Region,0,120,N,78.27272727,Pass,0
FFF,2013J,347484,M,0-35,0-10%,Lower Than A Level,South East Region,0,60,N,78.66666667,Pass,0
FFF,2013J,347809,F,0-35,10-20,HE Qualification,Scotland,0,60,N,0,Distinction,0
FFF,2013J,348717,M,0-35,90-100%,Lower Than A Level,East Anglian Region,2,60,N,67.25,Pass,0
FFF,2013J,348783,M,0-35,50-60%,A Level or Equivalent,North Western Region,0,90,N,0,Distinction,0
FFF,2013J,349219,M,0-35,,A Level or Equivalent,West Midlands Region,1,270,N,66.5,Fail,0
FFF,2013J,349247,M,0-35,10-20,Lower Than A Level,East Midlands Region,0,60,Y,52,Withdrawn,1
FFF,2013J,349676,M,0-35,50-60%,Lower Than A Level,South Region,0,60,N,79.33333333,Pass,0
FFF,2013J,351170,M,0-35,90-100%,Lower Than A Level,Ireland,0,120,N,60.58333333,Pass,0
FFF,2013J,351505,M,0-35,70-80%,A Level or Equivalent,South East Region,0,90,N,84.25,Pass,0
FFF,2013J,352083,M,35-55,10-20,A Level or Equivalent,West Midlands Region,0,60,N,0,Withdrawn,1
FFF,2013J,352102,F,0-35,30-40%,Lower Than A Level,South West Region,1,60,N,0,Withdrawn,1
FFF,2013J,353066,M,0-35,30-40%,A Level or Equivalent,East Midlands Region,0,90,N,0,Withdrawn,1
FFF,2013J,353790,M,0-35,30-40%,Lower Than A Level,London Region,0,60,N,57.33333333,Fail,0
FFF,2013J,354550,M,0-35,0-10%,Lower Than A Level,Wales,0,60,N,60.5,Fail,0
FFF,2013J,355293,M,0-35,30-40%,Lower Than A Level,East Midlands Region,1,150,N,60.72222222,Withdrawn,1
FFF,2013J,355335,M,35-55,0-10%,Lower Than A Level,Ireland,2,90,N,75.58333333,Pass,0
FFF,2013J,356397,M,0-35,50-60%,Lower Than A Level,South East Region,2,90,N,65,Fail,0
FFF,2013J,357851,M,0-35,50-60%,Lower Than A Level,East Anglian Region,0,90,Y,0,Withdrawn,1
FFF,2013J,359149,M,35-55,50-60%,Lower Than A Level,East Midlands Region,0,60,N,87.5,Withdrawn,1
FFF,2013J,360581,M,35-55,30-40%,A Level or Equivalent,Yorkshire Region,0,60,N,0,Fail,0
FFF,2013J,360747,M,35-55,90-100%,Lower Than A Level,South Region,0,60,N,84.33333333,Pass,0
FFF,2013J,360986,M,35-55,10-20,A Level or Equivalent,London Region,1,120,N,64.91666667,Pass,0
FFF,2013J,361837,M,35-55,60-70%,HE Qualification,Wales,1,210,N,90,Withdrawn,1
FFF,2013J,363273,F,0-35,0-10%,Lower Than A Level,Wales,0,90,N,0,Fail,0
FFF,2013J,363738,M,0-35,90-100%,Lower Than A Level,East Anglian Region,0,60,N,73.33333333,Withdrawn,1
FFF,2013J,364790,F,0-35,60-70%,A Level or Equivalent,North Western Region,0,90,N,84.16666667,Distinction,0
FFF,2013J,364974,M,35-55,40-50%,Lower Than A Level,North Region,1,180,N,60.16666667,Pass,0
FFF,2013J,367510,M,0-35,20-30%,A Level or Equivalent,London Region,0,150,Y,0,Withdrawn,1
FFF,2013J,367605,F,0-35,20-30%,A Level or Equivalent,South West Region,0,90,N,64.08333333,Pass,0
FFF,2013J,368315,M,0-35,30-40%,Lower Than A Level,London Region,0,120,Y,93.58333333,Pass,0
FFF,2013J,368935,M,0-35,0-10%,HE Qualification,Scotland,0,120,N,52.91666667,Fail,0
FFF,2013J,369208,M,0-35,10-20,Lower Than A Level,East Midlands Region,0,60,N,0,Fail,0
FFF,2013J,369826,M,0-35,40-50%,A Level or Equivalent,South Region,0,60,N,0,Withdrawn,1
FFF,2013J,370934,M,35-55,10-20,Lower Than A Level,Yorkshire Region,1,60,N,0,Withdrawn,1
FFF,2013J,371133,M,0-35,60-70%,Lower Than A Level,Scotland,0,60,N,71.25,Withdrawn,1
FFF,2013J,371247,M,35-55,80-90%,HE Qualification,East Midlands Region,1,120,N,77.5,Pass,0
FFF,2013J,371869,M,35-55,50-60%,HE Qualification,Wales,0,240,N,74.63636364,Pass,0
FFF,2013J,372262,F,0-35,0-10%,A Level or Equivalent,Yorkshire Region,0,90,N,92.75,Distinction,0
FFF,2013J,372619,M,0-35,70-80%,Lower Than A Level,East Midlands Region,0,60,N,0,Withdrawn,1
FFF,2013J,377705,M,0-35,50-60%,A Level or Equivalent,East Anglian Region,1,60,N,84.85714286,Fail,0
FFF,2013J,379070,M,0-35,0-10%,HE Qualification,Scotland,0,60,N,86.75,Distinction,0
FFF,2013J,379843,F,0-35,10-20,Lower Than A Level,East Midlands Region,0,60,Y,80.66666667,Pass,0
FFF,2013J,380161,M,0-35,60-70%,A Level or Equivalent,North Western Region,0,90,N,0,Withdrawn,1
FFF,2013J,380435,F,0-35,30-40%,HE Qualification,East Midlands Region,0,120,N,84.33333333,Distinction,0
FFF,2013J,380710,M,35-55,20-30%,Lower Than A Level,London Region,0,180,N,32,Withdrawn,1
FFF,2013J,381058,M,0-35,20-30%,A Level or Equivalent,London Region,0,60,N,55,Fail,0
FFF,2013J,381365,M,0-35,30-40%,Lower Than A Level,North Western Region,1,90,N,72.66666667,Withdrawn,1
FFF,2013J,381414,M,0-35,60-70%,Lower Than A Level,South East Region,0,120,N,77.28571429,Withdrawn,1
FFF,2013J,381959,M,0-35,80-90%,Lower Than A Level,Wales,1,60,N,78.2,Fail,0
FFF,2013J,382125,M,0-35,10-20,Lower Than A Level,North Region,1,90,N,0,Withdrawn,1
FFF,2013J,382156,M,0-35,40-50%,Lower Than A Level,Wales,1,60,N,76.33333333,Fail,0
FFF,2013J,382738,M,0-35,90-100%,Lower Than A Level,South Region,0,60,N,63.91666667,Pass,0
FFF,2013J,383517,F,0-35,90-100%,A Level or Equivalent,South East Region,0,120,N,76.83333333,Pass,0
FFF,2013J,384227,M,0-35,40-50%,Lower Than A Level,London Region,0,120,N,78.72727273,Pass,0
FFF,2013J,385033,M,0-35,80-90%,HE Qualification,Yorkshire Region,0,30,N,0,Pass,0
FFF,2013J,385195,M,0-35,0-10%,Lower Than A Level,Yorkshire Region,0,60,N,70.5,Pass,0
FFF,2013J,385209,M,0-35,30-40%,Lower Than A Level,London Region,1,90,Y,55.83333333,Fail,0
FFF,2013J,385547,M,0-35,20-30%,Lower Than A Level,North Western Region,0,180,N,71.25,Pass,0
FFF,2013J,387507,M,0-35,80-90%,A Level or Equivalent,South Region,0,120,N,75.58333333,Pass,0
FFF,2013J,387941,M,0-35,40-50%,Lower Than A Level,East Anglian Region,0,60,N,0,Withdrawn,1
FFF,2013J,388754,M,0-35,10-20,Lower Than A Level,London Region,0,120,N,83.5,Distinction,0
FFF,2013J,389208,M,0-35,30-40%,A Level or Equivalent,Wales,0,90,N,69.45454545,Pass,0
FFF,2013J,391187,M,0-35,40-50%,HE Qualification,Scotland,1,60,N,74.375,Pass,0
FFF,2013J,392210,M,0-35,70-80%,Lower Than A Level,East Midlands Region,0,60,N,84,Fail,0
FFF,2013J,392427,M,35-55,50-60%,A Level or Equivalent,East Anglian Region,0,60,N,49.83333333,Fail,0
FFF,2013J,392692,F,35-55,0-10%,A Level or Equivalent,North Western Region,3,180,N,62,Withdrawn,1
FFF,2013J,393526,F,0-35,0-10%,Lower Than A Level,London Region,0,60,Y,0,Withdrawn,1
FFF,2013J,393698,M,0-35,70-80%,Lower Than A Level,South Region,0,60,N,0,Withdrawn,1
FFF,2013J,393827,F,0-35,30-40%,A Level or Equivalent,London Region,1,150,N,71.72727273,Pass,0
FFF,2013J,394218,M,35-55,10-20,A Level or Equivalent,North Region,0,120,N,56.16666667,Withdrawn,1
FFF,2013J,394239,M,35-55,0-10%,A Level or Equivalent,Scotland,0,60,N,74.41666667,Pass,0
FFF,2013J,395107,F,0-35,70-80%,Lower Than A Level,East Anglian Region,0,180,N,79.5,Withdrawn,1
FFF,2013J,395373,M,0-35,,A Level or Equivalent,North Region,2,120,N,77.63636364,Pass,0
FFF,2013J,395696,M,0-35,20-30%,Lower Than A Level,North Western Region,0,60,N,69.33333333,Pass,0
FFF,2013J,395814,M,0-35,40-50%,A Level or Equivalent,North Western Region,0,120,N,76,Withdrawn,1
FFF,2013J,396502,M,0-35,60-70%,A Level or Equivalent,South East Region,1,60,N,63.45454545,Pass,0
FFF,2013J,397292,F,0-35,0-10%,Lower Than A Level,North Western Region,0,60,N,48,Withdrawn,1
FFF,2013J,397470,M,0-35,0-10%,A Level or Equivalent,West Midlands Region,0,60,N,77.75,Pass,0
FFF,2013J,397506,F,0-35,90-100%,Lower Than A Level,South Region,0,120,N,0,Pass,0
FFF,2013J,399863,M,0-35,30-40%,A Level or Equivalent,West Midlands Region,0,270,N,0,Withdrawn,1
FFF,2013J,400145,M,0-35,80-90%,A Level or Equivalent,Scotland,1,90,N,80.36363636,Pass,0
FFF,2013J,400266,M,0-35,20-30%,A Level or Equivalent,London Region,0,90,N,0,Withdrawn,1
FFF,2013J,401824,M,0-35,0-10%,Lower Than A Level,Wales,2,60,N,61,Fail,0
FFF,2013J,401866,M,0-35,90-100%,Lower Than A Level,East Midlands Region,0,180,N,54.83333333,Withdrawn,1
FFF,2013J,402458,F,0-35,30-40%,A Level or Equivalent,Ireland,1,60,N,69.66666667,Withdrawn,1
FFF,2013J,402662,M,0-35,80-90%,A Level or Equivalent,East Anglian Region,0,60,Y,76.91666667,Pass,0
FFF,2013J,404536,M,0-35,50-60%,A Level or Equivalent,Wales,0,60,N,73.66666667,Pass,0
FFF,2013J,404631,F,35-55,50-60%,Lower Than A Level,Wales,0,60,N,85.16666667,Pass,0
FFF,2013J,405314,M,0-35,60-70%,A Level or Equivalent,North Western Region,0,60,N,76.5,Withdrawn,1
FFF,2013J,406254,M,0-35,30-40%,Lower Than A Level,East Midlands Region,0,120,N,77.91666667,Withdrawn,1
FFF,2013J,409040,M,0-35,20-30%,Lower Than A Level,East Anglian Region,1,90,N,62.83333333,Pass,0
FFF,2013J,409276,F,0-35,30-40%,Lower Than A Level,Wales,0,180,N,0,Fail,0
FFF,2013J,410666,M,0-35,20-30%,A Level or Equivalent,West Midlands Region,2,120,N,75.625,Withdrawn,1
FFF,2013J,410838,F,0-35,10-20,A Level or Equivalent,East Midlands Region,0,60,Y,64.91666667,Pass,0
FFF,2013J,411939,M,35-55,40-50%,A Level or Equivalent,South Region,1,180,N,0,Withdrawn,1
FFF,2013J,412697,M,0-35,80-90%,A Level or Equivalent,North Region,2,210,N,79,Pass,0
FFF,2013J,413137,M,35-55,20-30%,HE Qualification,West Midlands Region,0,60,N,88.5,Withdrawn,1
FFF,2013J,413259,F,35-55,80-90%,A Level or Equivalent,Scotland,3,240,N,0,Withdrawn,1
FFF,2013J,413747,M,35-55,90-100%,Lower Than A Level,Ireland,0,60,N,58.5,Fail,0
FFF,2013J,413950,M,0-35,,Lower Than A Level,North Region,1,60,N,0,Fail,0
FFF,2013J,415724,M,35-55,80-90%,HE Qualification,Wales,0,90,N,72,Withdrawn,1
FFF,2013J,416304,M,0-35,60-70%,HE Qualification,East Anglian Region,0,120,N,79,Pass,0
FFF,2013J,416426,M,0-35,10-20,HE Qualification,East Anglian Region,0,120,N,0,Withdrawn,1
FFF,2013J,416696,F,0-35,20-30%,HE Qualification,Scotland,0,60,N,73.5,Withdrawn,1
FFF,2013J,417135,F,35-55,,A Level or Equivalent,North Region,1,60,N,94,Fail,0
FFF,2013J,417414,M,0-35,30-40%,HE Qualification,London Region,1,90,N,70.5,Pass,0
FFF,2013J,417663,M,35-55,0-10%,A Level or Equivalent,Yorkshire Region,0,60,N,93.90909091,Pass,0
FFF,2013J,418007,F,0-35,90-100%,HE Qualification,South Region,0,60,N,92.75,Distinction,0
FFF,2013J,418129,M,0-35,10-20,Lower Than A Level,London Region,0,120,N,0,Withdrawn,1
FFF,2013J,418340,F,0-35,20-30%,HE Qualification,Scotland,0,60,N,66,Fail,0
FFF,2013J,419024,F,0-35,0-10%,A Level or Equivalent,Ireland,0,90,N,0,Withdrawn,1
FFF,2013J,419565,M,35-55,10-20,Lower Than A Level,East Anglian Region,0,120,N,41,Withdrawn,1
FFF,2013J,419990,M,0-35,90-100%,A Level or Equivalent,North Western Region,0,60,N,76.33333333,Pass,0
FFF,2013J,420867,M,35-55,,Lower Than A Level,Ireland,0,240,N,81.16666667,Pass,0
FFF,2013J,421070,F,35-55,50-60%,HE Qualification,Scotland,0,120,N,94,Withdrawn,1
FFF,2013J,422006,F,0-35,50-60%,Lower Than A Level,London Region,0,120,N,65.27272727,Pass,0
FFF,2013J,423544,M,35-55,0-10%,HE Qualification,Scotland,0,60,N,0,Withdrawn,1
FFF,2013J,424069,F,0-35,40-50%,Lower Than A Level,Wales,0,120,N,0,Withdrawn,1
FFF,2013J,424171,M,0-35,60-70%,A Level or Equivalent,South Region,0,90,N,65.66666667,Pass,0
FFF,2013J,424437,F,0-35,40-50%,A Level or Equivalent,London Region,0,120,N,84.16666667,Pass,0
FFF,2013J,425218,M,0-35,90-100%,HE Qualification,East Anglian Region,0,60,N,65.81818182,Fail,0
FFF,2013J,426137,M,0-35,40-50%,A Level or Equivalent,South West Region,1,60,N,0,Withdrawn,1
FFF,2013J,426768,M,0-35,90-100%,HE Qualification,South Region,0,60,N,70.5,Withdrawn,1
FFF,2013J,427802,F,0-35,40-50%,A Level or Equivalent,South East Region,0,150,Y,58.25,Pass,0
FFF,2013J,428195,M,0-35,70-80%,Lower Than A Level,Wales,1,60,N,46,Fail,0
FFF,2013J,429194,M,35-55,10-20,HE Qualification,London Region,1,60,N,0,Withdrawn,1
FFF,2013J,429832,M,0-35,,HE Qualification,Ireland,1,60,N,56.26666667,Fail,0
FFF,2013J,432336,M,0-35,0-10%,Lower Than A Level,North Western Region,0,120,N,64.36363636,Fail,0
FFF,2013J,432474,F,0-35,10-20,A Level or Equivalent,London Region,0,60,N,0,Fail,0
FFF,2013J,432592,M,0-35,40-50%,A Level or Equivalent,South East Region,0,90,N,91.58333333,Distinction,0
FFF,2013J,432703,M,0-35,90-100%,A Level or Equivalent,East Midlands Region,0,60,N,66.25,Pass,0
FFF,2013J,434617,M,0-35,40-50%,Lower Than A Level,Wales,1,120,N,66.25,Fail,0
FFF,2013J,436044,M,0-35,30-40%,A Level or Equivalent,North Region,1,180,N,67.33333333,Fail,0
FFF,2013J,438063,M,35-55,20-30%,A Level or Equivalent,Wales,1,60,Y,68.66666667,Withdrawn,1
FFF,2013J,438313,M,0-35,20-30%,A Level or Equivalent,West Midlands Region,0,180,N,0,Withdrawn,1
FFF,2013J,438644,F,35-55,,A Level or Equivalent,North Region,2,60,N,64,Withdrawn,1
FFF,2013J,439053,M,0-35,20-30%,Lower Than A Level,South West Region,0,120,N,0,Withdrawn,1
FFF,2013J,439203,F,35-55,10-20,Lower Than A Level,Wales,0,90,N,86,Fail,0
FFF,2013J,440851,M,0-35,30-40%,Lower Than A Level,Scotland,2,120,N,66.25,Withdrawn,1
FFF,2013J,441606,M,0-35,10-20,Lower Than A Level,East Midlands Region,0,180,N,0,Withdrawn,1
FFF,2013J,442432,M,0-35,10-20,Lower Than A Level,South West Region,2,100,N,0,Fail,0
FFF,2013J,442670,M,0-35,10-20,Lower Than A Level,South East Region,2,120,N,64.36363636,Withdrawn,1
FFF,2013J,443300,M,0-35,80-90%,Lower Than A Level,South West Region,0,120,N,0,Withdrawn,1
FFF,2013J,443753,M,35-55,0-10%,HE Qualification,Scotland,1,60,N,10,Fail,0
FFF,2013J,443954,M,0-35,70-80%,A Level or Equivalent,Wales,0,60,N,87.5,Withdrawn,1
FFF,2013J,444266,M,0-35,70-80%,A Level or Equivalent,South West Region,1,60,N,70,Pass,0
FFF,2013J,444619,M,35-55,50-60%,A Level or Equivalent,South Region,0,90,N,92.35714286,Withdrawn,1
FFF,2013J,444697,M,0-35,20-30%,Lower Than A Level,South East Region,0,120,N,79.16666667,Pass,0
FFF,2013J,444856,M,0-35,20-30%,Lower Than A Level,South Region,0,60,N,50.08333333,Fail,0
FFF,2013J,445410,M,0-35,50-60%,A Level or Equivalent,South East Region,0,60,N,74.16666667,Pass,0
FFF,2013J,445728,F,0-35,0-10%,Lower Than A Level,West Midlands Region,0,120,Y,0,Withdrawn,1
FFF,2013J,445776,M,0-35,40-50%,A Level or Equivalent,North Western Region,0,60,N,72.18181818,Pass,0
FFF,2013J,446628,M,0-35,80-90%,Lower Than A Level,North Western Region,0,90,N,0,Withdrawn,1
FFF,2013J,446746,M,0-35,10-20,Lower Than A Level,Yorkshire Region,1,60,N,0,Withdrawn,1
FFF,2013J,447374,M,35-55,50-60%,HE Qualification,South West Region,0,60,N,0,Withdrawn,1
FFF,2013J,447459,F,0-35,70-80%,Lower Than A Level,Wales,0,270,N,69,Fail,0
FFF,2013J,464522,M,0-35,50-60%,Lower Than A Level,East Anglian Region,0,60,Y,78,Withdrawn,1
FFF,2013J,464616,M,0-35,30-40%,A Level or Equivalent,London Region,0,120,N,53.58333333,Withdrawn,1
FFF,2013J,464981,M,35-55,80-90%,HE Qualification,Scotland,0,60,N,0,Distinction,0
FFF,2013J,465009,M,35-55,,A Level or Equivalent,North Region,1,90,N,83,Withdrawn,1
FFF,2013J,465893,M,0-35,0-10%,A Level or Equivalent,Yorkshire Region,0,60,N,90.75,Distinction,0
FFF,2013J,465900,M,0-35,20-30%,A Level or Equivalent,Wales,0,60,N,0,Pass,0
FFF,2013J,466425,M,0-35,70-80%,HE Qualification,Ireland,0,150,N,71.25,Fail,0
FFF,2013J,466807,M,0-35,90-100%,Lower Than A Level,Ireland,0,90,N,73.6,Withdrawn,1
FFF,2013J,467243,F,0-35,20-30%,A Level or Equivalent,North Region,2,120,N,76.42857143,Fail,0
FFF,2013J,467291,M,0-35,0-10%,A Level or Equivalent,West Midlands Region,0,120,N,0,Withdrawn,1
FFF,2013J,467504,M,35-55,70-80%,A Level or Equivalent,Ireland,0,120,N,72.16666667,Pass,0
FFF,2013J,467524,M,35-55,90-100%,A Level or Equivalent,Scotland,0,60,N,86.75,Pass,0
FFF,2013J,467685,M,0-35,60-70%,Lower Than A Level,Scotland,0,60,N,0,Fail,0
FFF,2013J,467901,M,0-35,70-80%,A Level or Equivalent,West Midlands Region,0,120,N,72,Fail,0
FFF,2013J,468947,M,0-35,20-30%,A Level or Equivalent,East Anglian Region,0,60,N,76,Withdrawn,1
FFF,2013J,470001,M,0-35,90-100%,Lower Than A Level,West Midlands Region,0,90,N,91.25,Distinction,0
FFF,2013J,470037,F,0-35,,No Formal quals,North Region,0,150,N,72,Withdrawn,1
FFF,2013J,470461,M,0-35,40-50%,Lower Than A Level,Scotland,0,60,N,0,Pass,0
FFF,2013J,470870,F,0-35,30-40%,A Level or Equivalent,West Midlands Region,0,90,N,68.5,Fail,0
FFF,2013J,471973,M,35-55,60-70%,Lower Than A Level,London Region,0,60,N,81.91666667,Pass,0
FFF,2013J,473081,F,35-55,70-80%,Lower Than A Level,Scotland,0,120,N,82.66666667,Withdrawn,1
FFF,2013J,473491,M,0-35,,Lower Than A Level,North Region,0,60,N,0,Withdrawn,1
FFF,2013J,473896,M,35-55,20-30%,A Level or Equivalent,North Western Region,1,60,Y,53,Fail,0
FFF,2013J,474126,M,0-35,20-30%,Lower Than A Level,East Anglian Region,0,120,N,79.16666667,Pass,0
FFF,2013J,474949,M,0-35,40-50%,A Level or Equivalent,London Region,0,60,N,64.83333333,Pass,0
FFF,2013J,475253,M,0-35,60-70%,A Level or Equivalent,West Midlands Region,1,90,N,79,Pass,0
FFF,2013J,475699,M,0-35,70-80%,A Level or Equivalent,South Region,0,90,N,0,Withdrawn,1
FFF,2013J,476520,M,0-35,30-40%,Lower Than A Level,South East Region,0,90,Y,77.16666667,Pass,0
FFF,2013J,478332,M,0-35,0-10%,A Level or Equivalent,Yorkshire Region,0,120,N,73.5,Pass,0
FFF,2013J,478583,F,0-35,20-30%,A Level or Equivalent,London Region,0,70,N,66.66666667,Fail,0
FFF,2013J,479828,M,0-35,90-100%,A Level or Equivalent,East Midlands Region,1,180,N,54.33333333,Withdrawn,1
FFF,2013J,479845,M,0-35,50-60%,A Level or Equivalent,Yorkshire Region,0,120,N,79.08333333,Pass,0
FFF,2013J,480025,M,0-35,80-90%,A Level or Equivalent,East Midlands Region,0,60,N,57.5,Fail,0
FFF,2013J,480910,M,0-35,0-10%,A Level or Equivalent,Scotland,1,60,N,0,Withdrawn,1
FFF,2013J,481092,F,0-35,60-70%,A Level or Equivalent,East Anglian Region,0,240,Y,0,Withdrawn,1
FFF,2013J,481314,M,35-55,30-40%,A Level or Equivalent,London Region,0,30,N,0,Pass,0
FFF,2013J,482554,M,0-35,60-70%,Lower Than A Level,Scotland,0,60,N,0,Withdrawn,1
FFF,2013J,482580,M,0-35,0-10%,Lower Than A Level,North Western Region,0,120,Y,0,Withdrawn,1
FFF,2013J,483626,M,0-35,20-30%,A Level or Equivalent,East Midlands Region,1,120,N,76.54545455,Pass,0
FFF,2013J,483724,M,0-35,10-20,A Level or Equivalent,Wales,1,60,N,65.33333333,Fail,0
FFF,2013J,484125,M,0-35,10-20,Lower Than A Level,Ireland,1,120,N,66,Fail,0
FFF,2013J,484242,M,0-35,50-60%,A Level or Equivalent,Wales,0,120,N,69.4,Withdrawn,1
FFF,2013J,484312,M,0-35,0-10%,A Level or Equivalent,London Region,1,90,N,56,Fail,0
FFF,2013J,484475,M,0-35,0-10%,A Level or Equivalent,North Region,0,60,N,79,Withdrawn,1
FFF,2013J,484574,F,0-35,50-60%,Lower Than A Level,Scotland,0,60,N,62.8,Fail,0
FFF,2013J,485671,M,0-35,50-60%,Lower Than A Level,East Anglian Region,1,150,Y,69.16666667,Pass,0
FFF,2013J,485885,M,0-35,30-40%,A Level or Equivalent,East Midlands Region,0,90,N,83.83333333,Pass,0
FFF,2013J,486473,F,0-35,60-70%,A Level or Equivalent,West Midlands Region,1,60,N,0,Withdrawn,1
FFF,2013J,486511,M,0-35,20-30%,Lower Than A Level,Ireland,0,60,N,68.08333333,Pass,0
FFF,2013J,486551,M,0-35,50-60%,A Level or Equivalent,South Region,0,60,N,54.66666667,Pass,0
FFF,2013J,486948,M,0-35,70-80%,HE Qualification,South West Region,1,60,N,63.25,Fail,0
FFF,2013J,487002,F,0-35,20-30%,A Level or Equivalent,South East Region,0,180,N,0,Distinction,0
FFF,2013J,488136,M,0-35,80-90%,Lower Than A Level,South Region,1,120,N,77,Withdrawn,1
FFF,2013J,488324,M,35-55,20-30%,A Level or Equivalent,London Region,0,120,N,52,Fail,0
FFF,2013J,488394,M,35-55,30-40%,Lower Than A Level,East Anglian Region,0,60,N,87.16666667,Pass,0
FFF,2013J,489087,M,0-35,30-40%,Lower Than A Level,Scotland,0,60,N,83.75,Pass,0
FFF,2013J,489146,F,0-35,30-40%,Lower Than A Level,South West Region,1,60,N,75,Fail,0
FFF,2013J,489560,M,0-35,90-100%,A Level or Equivalent,South Region,0,150,N,75.16666667,Pass,0
FFF,2013J,490449,M,0-35,30-40%,No Formal quals,West Midlands Region,0,60,N,76.27272727,Pass,0
FFF,2013J,490505,M,35-55,90-100%,HE Qualification,South Region,0,100,N,89.58333333,Distinction,0
FFF,2013J,491011,M,0-35,30-40%,A Level or Equivalent,South East Region,0,120,Y,73.16666667,Withdrawn,1
FFF,2013J,491606,M,0-35,60-70%,A Level or Equivalent,West Midlands Region,0,60,N,77.16666667,Pass,0
FFF,2013J,491688,M,0-35,30-40%,Lower Than A Level,South East Region,1,210,Y,0,Withdrawn,1
FFF,2013J,491756,M,0-35,60-70%,Lower Than A Level,West Midlands Region,1,90,Y,65.5,Withdrawn,1
FFF,2013J,492557,M,0-35,10-20,Lower Than A Level,North Western Region,1,60,N,72.3,Withdrawn,1
FFF,2013J,492851,M,0-35,30-40%,Lower Than A Level,South West Region,0,120,N,70.91666667,Pass,0
FFF,2013J,493067,M,0-35,70-80%,HE Qualification,London Region,1,60,N,0,Withdrawn,1
FFF,2013J,493539,M,0-35,50-60%,Lower Than A Level,East Midlands Region,0,60,N,89.66666667,Pass,0
FFF,2013J,494046,M,35-55,50-60%,Lower Than A Level,Yorkshire Region,0,150,N,81.4,Withdrawn,1
FFF,2013J,494143,M,35-55,40-50%,Lower Than A Level,South West Region,1,60,Y,72,Fail,0
FFF,2013J,494191,M,0-35,90-100%,A Level or Equivalent,East Anglian Region,0,60,N,0,Withdrawn,1
FFF,2013J,494335,M,0-35,20-30%,Lower Than A Level,Yorkshire Region,1,180,Y,0,Withdrawn,1
FFF,2013J,494414,M,35-55,30-40%,HE Qualification,West Midlands Region,0,90,N,0,Withdrawn,1
FFF,2013J,494495,M,0-35,50-60%,A Level or Equivalent,East Midlands Region,0,180,N,80.83333333,Pass,0
FFF,2013J,494975,M,0-35,90-100%,Lower Than A Level,East Anglian Region,0,60,Y,69,Withdrawn,1
FFF,2013J,495948,M,0-35,50-60%,Lower Than A Level,North Western Region,0,60,N,71.57142857,Fail,0
FFF,2013J,496801,M,0-35,40-50%,Lower Than A Level,London Region,0,60,N,53.66666667,Fail,0
FFF,2013J,496981,F,0-35,30-40%,Lower Than A Level,East Anglian Region,1,120,N,0,Withdrawn,1
FFF,2013J,497349,M,0-35,70-80%,A Level or Equivalent,Scotland,1,60,Y,88,Fail,0
FFF,2013J,498031,F,35-55,80-90%,A Level or Equivalent,South Region,0,90,N,91.75,Pass,0
FFF,2013J,498898,F,0-35,50-60%,Lower Than A Level,South Region,0,120,N,76.44444444,Withdrawn,1
FFF,2013J,498972,M,0-35,70-80%,A Level or Equivalent,South Region,1,120,N,67,Fail,0
FFF,2013J,499386,M,0-35,50-60%,No Formal quals,South Region,1,60,N,54.16666667,Pass,0
FFF,2013J,499564,M,35-55,90-100%,Lower Than A Level,South Region,0,60,N,83.66666667,Pass,0
FFF,2013J,499768,F,35-55,40-50%,HE Qualification,Yorkshire Region,0,60,N,0,Withdrawn,1
FFF,2013J,500067,M,35-55,0-10%,HE Qualification,Scotland,1,60,N,92,Fail,0
